TOWN,TRACT,LON,LAT,MEDV,CMEDV,CRIM,log_crim,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,log_tax,PTRATIO,B,LSTAT,value_segment,high_value,dist_boston_core,north_south,east_west,spatial_zone
Needham,4033,-71.24765479999999,42.2822685,33.2,33.2,0.10469,0.09956475262374566,40.0,6.41,1,0.447,7.267,49.0,4.7872,4,254,5.541263545158426,17.6,389.25,6.05,High,1,0.20589181347320742,Southern tracts,Western tracts,Southern tracts / Western tracts
Needham,4031,-71.23765479999999,42.2905685,32.4,32.4,0.05644,0.05490476516928596,40.0,6.41,1,0.447,6.758,32.9,4.0776,4,254,5.541263545158426,17.6,396.9,3.53,High,1,0.19353782564471636,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3741,-71.19396584444442,42.34794685555557,24.3,24.3,0.537,0.42983246455645885,0.0,6.2,0,0.504,5.981,68.1,3.6715,8,307,5.730099782973574,17.4,378.35,11.65,Mid-high,0,0.13749516658912378,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3737,-71.20496584444442,42.35084685555557,37.6,37.6,0.38214,0.32363302267493305,0.0,6.2,0,0.504,8.04,86.5,3.2157,8,307,5.730099782973574,17.4,387.38,3.13,High,1,0.1482486801808677,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3731,-71.20896584444442,42.34764685555557,26.7,26.7,0.35809,0.3060793008727377,0.0,6.2,1,0.507,6.951,88.5,2.8617,8,307,5.730099782973574,17.4,391.7,9.71,High,1,0.15246710483042025,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3732,-71.20476584444442,42.352546855555566,21.7,21.7,0.40771,0.341964270612869,0.0,6.2,1,0.507,6.164,91.3,3.048,8,307,5.730099782973574,17.4,395.24,21.46,Mid-high,0,0.14795368919524313,Northern tracts,Western tracts,Northern tracts / Western tracts
Newton,3733,-71.19396584444442,42.34024685555557,27.5,27.5,0.62356,0.4846212690691169,0.0,6.2,1,0.507,6.879,77.7,3.2721,8,307,5.730099782973574,17.4,390.39,9.93,High,1,0.13838290812024118,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3734,-71.18516584444443,42.331746855555565,30.1,30.1,0.6147,0.47914918090543834,0.0,6.2,0,0.507,6.618,80.8,3.2721,8,307,5.730099782973574,17.4,396.9,7.6,High,1,0.13124299544413998,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3736,-71.20546584444442,42.33674685555557,50.0,50.0,0.52693,0.4232591836664219,0.0,6.2,0,0.504,8.725,83.0,2.8944,8,307,5.730099782973574,17.4,382.0,4.63,High,1,0.15027579876063638,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3747,-71.19996584444442,42.32894685555557,25.1,25.1,0.52058,0.41909184102282127,0.0,6.2,1,0.507,6.631,76.5,4.148,8,307,5.730099782973574,17.4,388.45,9.54,High,1,0.14629945474126763,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3735,-71.19396584444442,42.31924685555557,44.8,44.8,0.31533,0.2740875847172427,0.0,6.2,0,0.504,8.266,78.3,2.8944,8,307,5.730099782973574,17.4,385.05,4.14,High,1,0.14290017958869475,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3740,-71.20296584444442,42.31494685555557,31.5,31.5,0.44178,0.36587846134267826,0.0,6.2,0,0.504,6.552,21.4,3.3751,8,307,5.730099782973574,17.4,380.34,3.76,High,1,0.15276064142541101,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3742,-71.21396584444442,42.32224685555557,31.7,31.7,0.46296,0.38046178058424046,0.0,6.2,0,0.504,7.412,76.9,3.6715,8,307,5.730099782973574,17.4,376.14,5.25,High,1,0.16144217614238884,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3743,-71.21246584444442,42.327246855555565,41.7,41.7,0.57529,0.45443938231243075,0.0,6.2,0,0.507,8.337,73.3,3.8384,8,307,5.730099782973574,17.4,385.91,2.47,High,1,0.1588785613599741,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3738,-71.22396584444442,42.32884685555557,31.6,31.6,0.41238,0.3452762246773023,0.0,6.2,0,0.504,7.163,79.9,3.2157,8,307,5.730099782973574,17.4,372.08,6.36,High,1,0.1698473185534988,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3744,-71.21796584444442,42.33824685555557,48.3,48.3,0.33147,0.2862835950379259,0.0,6.2,0,0.507,8.247,70.4,3.6519,8,307,5.730099782973574,17.4,378.95,3.95,High,1,0.16242906873748095,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3745,-71.21596584444443,42.348446855555565,29.0,29.0,0.44791,0.37012113733570884,0.0,6.2,1,0.507,6.726,66.5,3.6519,8,307,5.730099782973574,17.4,360.2,8.05,High,1,0.15938511488367652,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3746,-71.22196584444443,42.34834685555557,24.0,24.0,0.33045,0.28551723087226977,0.0,6.2,0,0.507,6.086,61.5,3.6519,8,307,5.730099782973574,17.4,376.75,10.88,Mid-high,0,0.1653769198186516,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3748,-71.23246584444442,42.345246855555565,31.5,31.5,0.51183,0.4133208375737469,0.0,6.2,0,0.507,7.358,71.6,4.148,8,307,5.730099782973574,17.4,390.07,4.73,High,1,0.17608497334409556,Southern tracts,Western tracts,Southern tracts / Western tracts
Newton,3739,-71.23306584444443,42.33724685555557,46.7,46.7,0.29819,0.2609709866142154,0.0,6.2,0,0.504,7.686,17.0,3.3751,8,307,5.730099782973574,17.4,377.51,3.92,High,1,0.17752996130804766,Southern tracts,Western tracts,Southern tracts / Western tracts
North Reading,3302,-71.0666653,42.5713439,19.4,19.4,0.04379,0.042858319801900656,80.0,3.37,0,0.398,5.787,31.1,6.6115,4,337,5.823045895483019,16.1,396.9,10.24,Mid-low,0,0.21156479407335493,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
North Reading,3301,-71.0906653,42.5788439,23.5,23.5,0.03584,0.03521269175574247,80.0,3.37,0,0.398,6.29,17.8,6.6115,4,337,5.823045895483019,16.1,396.9,4.67,Mid-high,0,0.22141816770830042,Northern tracts,Western tracts,Northern tracts / Western tracts
Norwell,5041,-70.7927832,42.1615157,24.5,24.5,0.01501,0.014898464661966655,80.0,2.01,0,0.435,6.635,29.7,8.344,4,280,5.638354669333745,17.0,390.94,5.99,Mid-high,0,0.33046412021387234,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Norwood,4132,-71.1865895,42.19207089999999,21.7,21.7,0.08199,0.07880193823740345,0.0,13.92,0,0.437,6.009,42.3,5.5027,4,289,5.66988092298052,16.0,396.9,10.4,Mid-high,0,0.2121169986989766,Southern tracts,Western tracts,Southern tracts / Western tracts
Norwood,4131,-71.1955895,42.20377089999999,23.9,23.9,0.08265,0.07941173942416167,0.0,13.92,0,0.437,6.127,18.4,5.5027,4,289,5.66988092298052,16.0,396.9,8.58,Mid-high,0,0.20884104289402064,Southern tracts,Western tracts,Southern tracts / Western tracts
Norwood,4133,-71.2084895,42.19867089999999,28.6,28.6,0.12932,0.12161568167655973,0.0,13.92,0,0.437,6.678,31.1,5.9604,4,289,5.66988092298052,16.0,396.9,6.27,High,1,0.2213055514827008,Southern tracts,Western tracts,Southern tracts / Western tracts
Norwood,4134,-71.2055895,42.19287089999999,27.1,27.1,0.05372,0.052326760177767426,0.0,13.92,0,0.437,6.549,51.0,5.9604,4,289,5.66988092298052,16.0,392.85,7.39,High,1,0.22363133853971284,Southern tracts,Western tracts,Southern tracts / Western tracts
Norwood,4135,-71.1985895,42.18457089999999,20.3,20.3,0.14103,0.13193136325997015,0.0,13.92,0,0.437,5.79,58.0,6.32,4,289,5.66988092298052,16.0,396.9,15.84,Mid-low,0,0.2254394722249453,Southern tracts,Western tracts,Southern tracts / Western tracts
Peabody,2106,-70.96010534444444,42.54465087777777,20.0,20.0,0.18836,0.17257420533907458,0.0,6.91,0,0.448,5.786,33.3,5.1004,3,233,5.455321115357702,17.9,396.9,14.15,Mid-low,0,0.2085294246367437,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Peabody,2109,-70.95910534444444,42.53315087777777,19.4,19.4,0.21977,0.1986623163820069,0.0,6.91,0,0.448,5.602,62.0,6.0877,3,233,5.455321115357702,17.9,396.9,16.2,Mid-low,0,0.19890849670528252,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Peabody,2108,-70.93360534444444,42.53335087777777,14.4,14.4,0.25387,0.2262347685752403,0.0,6.91,0,0.448,5.399,95.3,5.87,3,233,5.455321115357702,17.9,396.9,30.81,Low,0,0.21278338244796885,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Peabody,2101,-70.92360534444444,42.52665087777777,26.6,26.6,0.12744,0.11994957590111856,0.0,6.91,0,0.448,6.77,2.9,5.7209,3,233,5.455321115357702,17.9,385.41,4.84,High,1,0.2134634610299576,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Peabody,2102,-70.92860534444443,42.517150877777766,25.3,25.3,0.1415,0.13234318698771316,0.0,6.91,0,0.448,6.169,6.6,5.7209,3,233,5.455321115357702,17.9,383.37,5.81,High,1,0.20293246650438984,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Peabody,2105,-70.92110534444444,42.517150877777766,19.3,19.3,0.17142,0.15821668811495349,0.0,6.91,0,0.448,5.682,33.8,5.1004,3,233,5.455321115357702,17.9,396.9,10.21,Mid-low,0,0.2077588886062085,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Peabody,2104,-70.91210534444444,42.52215087777777,21.2,21.2,0.12269,0.11572759134397041,0.0,6.91,0,0.448,6.069,40.0,5.7209,3,233,5.455321115357702,17.9,389.39,9.55,Mid-low,0,0.21745658962805803,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Peabody,2103,-70.91110534444444,42.526150877777766,24.7,24.7,0.15936,0.14786812872457536,0.0,6.91,0,0.448,6.211,6.5,5.7209,3,233,5.455321115357702,17.9,394.46,7.44,Mid-high,0,0.2211139179382419,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Peabody,2107,-70.90860534444444,42.53045087777777,16.6,16.6,0.22927,0.2064204972609395,0.0,6.91,0,0.448,6.03,85.5,5.6894,3,233,5.455321115357702,17.9,392.74,18.8,Low,0,0.22599662725949196,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Pembroke,5082,-70.80944999999998,42.0824925,20.6,20.6,0.10659,0.10128321475208404,80.0,1.91,0,0.413,5.936,19.5,10.5857,4,334,5.814130531825066,22.0,376.04,5.57,Mid-low,0,0.37187553705004345,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Pembroke,5081,-70.80895,42.0604925,18.2,18.2,0.04301,0.042110763700381956,80.0,1.91,0,0.413,5.663,21.9,10.5857,4,334,5.814130531825066,22.0,382.8,8.05,Mid-low,0,0.3888875738002584,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Quincy,4177,-71.00928716666667,42.2499772,23.8,23.8,0.3692,0.3142266276738932,0.0,9.9,0,0.544,6.567,87.3,3.6023,4,304,5.720311776607412,18.4,395.69,9.28,Mid-high,0,0.11992302107825377,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Quincy,4172,-71.01558716666666,42.2544772,20.3,20.3,0.3494,0.29966004921118794,0.0,9.9,0,0.544,5.972,76.7,3.1025,4,304,5.720311776607412,18.4,396.24,9.97,Mid-low,0,0.11335821136792669,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Quincy,4180,-71.01148716666667,42.2704772,19.8,19.8,0.24522,0.21931222113316776,0.0,9.9,0,0.544,5.782,71.7,4.0317,4,304,5.720311776607412,18.4,396.9,15.94,Mid-low,0,0.10042783338232152,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Quincy,4171,-71.00298716666666,42.2724772,22.8,22.8,0.49298,0.4007741226200408,0.0,9.9,0,0.544,6.635,82.5,3.3175,4,304,5.720311776607412,18.4,396.9,4.54,Mid-high,0,0.1028475895903066,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Quincy,4173,-71.01048716666666,42.2614772,16.1,16.1,2.63548,1.290741151786282,0.0,9.9,0,0.544,4.973,37.8,2.5194,4,304,5.720311776607412,18.4,350.45,12.64,Low,0,0.10895038221380623,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Quincy,4176,-71.00298716666666,42.2557772,21.6,21.6,0.26938,0.2385285922910863,0.0,9.9,0,0.544,6.266,82.8,3.2628,4,304,5.720311776607412,18.4,393.39,7.9,Mid-high,0,0.11738730001382706,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Quincy,4174,-70.99548716666666,42.2474772,22.1,22.1,0.79041,0.5824446439039829,0.0,9.9,0,0.544,6.122,52.8,2.6403,4,304,5.720311776607412,18.4,396.9,5.98,Mid-high,0,0.1282388754806251,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Quincy,4178,-70.97498716666666,42.2524772,16.2,16.2,0.25356,0.22598750344594104,0.0,9.9,0,0.544,5.705,77.7,3.945,4,304,5.720311776607412,18.4,396.42,11.5,Low,0,0.1352303861977823,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Quincy,4175,-70.98348716666666,42.2429772,19.4,19.4,0.26169,0.2324520921057716,0.0,9.9,0,0.544,6.023,90.4,2.834,4,304,5.720311776607412,18.4,396.3,11.72,Mid-low,0,0.1381972227815578,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Quincy,4179,-70.99948716666667,42.2369772,17.8,17.8,0.31827,0.2763202709424078,0.0,9.9,0,0.544,5.914,83.2,3.9986,4,304,5.720311776607412,18.4,390.7,18.33,Mid-low,0,0.13580256005638522,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Quincy,4181,-71.00548716666667,42.2444772,23.1,23.1,0.40202,0.3379140538458848,0.0,9.9,0,0.544,6.382,67.2,3.5325,4,304,5.720311776607412,18.4,395.21,10.36,Mid-high,0,0.12648750656830896,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Quincy,4182,-71.01548716666666,42.2454772,21.0,21.0,0.47547,0.3889765831033406,0.0,9.9,0,0.544,6.113,58.8,4.0019,4,304,5.720311776607412,18.4,396.23,12.73,Mid-low,0,0.12181456009525703,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Randolph,4202,-71.05581156666666,42.16490213333333,22.6,22.6,0.06724,0.06507587673618768,0.0,3.24,0,0.46,6.333,17.2,5.2146,4,430,6.066108090103747,16.9,375.21,7.34,Mid-high,0,0.1951014862877115,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Randolph,4201,-71.06981156666666,42.16690213333333,19.3,19.3,0.06617,0.06407278770058891,0.0,3.24,0,0.46,5.868,25.8,5.2146,4,430,6.066108090103747,16.9,382.44,9.97,Mid-low,0,0.19352240787999936,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Randolph,4203,-71.05331156666666,42.14990213333333,19.8,19.8,0.04544,0.04443784943056829,0.0,3.24,0,0.46,6.144,32.2,5.8736,4,430,6.066108090103747,16.9,368.57,9.09,Mid-low,0,0.21013024084681658,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Revere,1703,-71.0211573,42.4071927,23.1,23.1,0.17899,0.16465813975505655,0.0,9.69,0,0.585,5.67,28.8,2.7986,6,391,5.971261839790462,19.2,393.29,17.6,Mid-high,0,0.059260864629033135,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Revere,1708,-71.0211573,42.4109927,16.8,16.8,0.22438,0.20243459342451153,0.0,9.69,0,0.585,6.027,79.7,2.4982,6,391,5.971261839790462,19.2,396.9,14.33,Low,0,0.062329403948541334,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Revere,1707,-71.01915729999999,42.4156927,17.5,17.5,0.17783,0.16367376242147155,0.0,9.69,0,0.585,5.569,73.5,2.3999,6,391,5.971261839790462,19.2,395.77,15.1,Mid-low,0,0.06733310312603423,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Revere,1706,-71.0096573,42.4134927,21.2,21.2,0.23912,0.21440145025736632,0.0,9.69,0,0.585,6.019,65.3,2.4091,6,391,5.971261839790462,19.2,396.9,12.92,Mid-low,0,0.07143388689256733,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Revere,1704,-71.00335729999999,42.4105927,19.7,19.7,0.2896,0.25433209277022684,0.0,9.69,0,0.585,5.39,72.9,2.7986,6,391,5.971261839790462,19.2,396.9,21.14,Mid-low,0,0.0737371043409052,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Revere,1701,-71.01365729999999,42.4064927,21.8,21.8,0.17331,0.15982881438052332,0.0,9.69,0,0.585,5.707,54.0,2.3817,6,391,5.971261839790462,19.2,396.9,12.01,Mid-high,0,0.06356225921552111,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Revere,1702,-71.0071573,42.4039927,24.5,24.5,0.27957,0.24652408399188336,0.0,9.69,0,0.585,5.926,42.6,2.3817,6,391,5.971261839790462,19.2,396.9,13.59,Mid-high,0,0.06648046627830069,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Revere,1705,-71.0006573,42.3989927,18.3,18.3,0.26838,0.23774049566117803,0.0,9.69,0,0.585,5.794,70.6,2.8927,6,391,5.971261839790462,19.2,396.9,14.1,Mid-low,0,0.06851956287499447,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Salem,2045,-70.89478692857143,42.50596857142856,15.0,15.0,0.22489,0.20285104404642812,12.5,7.87,0,0.524,6.377,94.3,6.3467,5,311,5.7430031878094825,15.2,392.52,20.45,Low,0,0.21821985332958252,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Salem,2044,-70.89628692857143,42.518968571428566,18.9,18.9,0.17004,0.15703793625945525,12.5,7.87,0,0.524,6.004,85.9,6.5921,5,311,5.7430031878094825,15.2,386.71,17.1,Mid-low,0,0.22605242318994354,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Salem,2041,-70.89178692857143,42.52096857142856,22.9,22.9,0.08829,0.08460765703482563,12.5,7.87,0,0.524,6.012,66.6,5.5605,5,311,5.7430031878094825,15.2,395.6,12.43,Mid-high,0,0.23066477832259732,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Salem,2047,-70.88778692857143,42.524968571428566,21.7,21.7,0.09378,0.08963958688495932,12.5,7.87,0,0.524,5.889,39.0,5.4509,5,311,5.7430031878094825,15.2,390.5,15.71,Mid-high,0,0.2363211651576584,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Salem,2042,-70.89378692857143,42.524968571428566,27.1,22.1,0.14455,0.13501154665587695,12.5,7.87,0,0.524,6.172,96.1,5.9505,5,311,5.7430031878094825,15.2,396.9,19.15,High,1,0.23206278513439058,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Salem,2046,-70.90278692857143,42.52596857142856,18.9,18.9,0.11747,0.11106720150765238,12.5,7.87,0,0.524,6.009,82.9,6.2267,5,311,5.7430031878094825,15.2,396.9,13.27,Mid-low,0,0.2265551546565867,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Salem,2043,-70.90978692857142,42.51496857142856,16.5,16.5,0.21124,0.191644628254806,12.5,7.87,0,0.524,5.631,100.0,6.0821,5,311,5.7430031878094825,15.2,386.63,29.93,Low,0,0.2137450503053713,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Scituate,5051,-70.73686330000001,42.203429,26.6,26.6,0.02899,0.028577738631707324,40.0,1.25,0,0.429,6.939,34.5,8.7921,1,335,5.817111159963204,19.7,389.85,5.89,High,1,0.35637337825360177,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Scituate,5052,-70.7148633,42.188429,22.9,22.9,0.06211,0.06025749561032605,40.0,1.25,0,0.429,6.49,44.4,8.7921,1,335,5.817111159963204,19.7,396.9,5.98,Mid-high,0,0.3827455153596033,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Sharon,4143,-71.19079036666668,42.12781656666667,24.8,24.8,0.04417,0.04322231145326899,70.0,2.24,0,0.4,6.871,47.4,7.8278,5,358,5.883322388488279,14.8,390.86,6.07,Mid-high,0,0.2679720301211622,Southern tracts,Western tracts,Southern tracts / Western tracts
Sharon,4142,-71.17079036666667,42.114316566666666,29.0,29.0,0.05561,0.054118798887496024,70.0,2.24,0,0.4,7.041,10.0,7.8278,5,358,5.883322388488279,14.8,371.58,4.74,High,1,0.27075560374734275,Southern tracts,Western tracts,Southern tracts / Western tracts
Sharon,4141,-71.17429036666667,42.12881656666667,22.5,22.5,0.06466,0.06265549936434228,70.0,2.24,0,0.4,6.345,20.1,7.8278,5,358,5.883322388488279,14.8,368.24,4.97,Mid-high,0,0.25923504770880457,Southern tracts,Western tracts,Southern tracts / Western tracts
Sherborn,3861,-71.3697813,42.23898570000001,44.0,44.0,0.01538,0.01526292666591237,90.0,3.75,0,0.394,7.454,34.2,6.3361,3,244,5.501258210544727,15.9,386.34,3.11,High,1,0.33537531577946583,Southern tracts,Western tracts,Southern tracts / Western tracts
Somerville,3511,-71.08722346666667,42.38778346666666,17.1,17.1,0.35233,0.3018290306776389,0.0,21.89,0,0.624,6.454,98.4,1.8498,4,437,6.082218910376446,21.2,394.08,14.59,Mid-low,0,0.041053367186733754,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3515,-71.09222346666668,42.38728346666666,14.4,14.4,1.62864,0.9664666021758896,0.0,21.89,0,0.624,5.019,100.0,1.4394,4,437,6.082218910376446,21.2,396.9,34.41,Low,0,0.04455423837716641,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3514,-71.09802346666667,42.38908346666666,14.0,14.0,0.2909,0.25533964953052657,0.0,21.89,0,0.624,6.174,93.6,1.6119,4,437,6.082218910376446,21.2,388.08,24.16,Low,0,0.05028690536016768,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3512,-71.10342346666667,42.39128346666666,13.3,13.3,0.2498,0.22298353851284425,0.0,21.89,0,0.624,5.857,98.2,1.6686,4,437,6.082218910376446,21.2,392.04,21.32,Low,0,0.05598029603382791,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3513,-71.10922346666668,42.39228346666666,17.8,17.8,0.54452,0.43471318246714963,0.0,21.89,0,0.624,6.151,97.9,1.6687,4,437,6.082218910376446,21.2,396.9,18.46,Mid-low,0,0.06139635730809104,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3510,-71.10872346666667,42.39278346666666,17.4,17.4,0.32264,0.2796297392609525,0.0,21.89,0,0.624,5.942,93.5,1.9669,4,437,6.082218910376446,21.2,378.25,16.9,Mid-low,0,0.06123783708380151,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3505,-71.11322346666667,42.39728346666666,19.6,19.6,1.19294,0.7852431092803437,0.0,21.89,0,0.624,6.326,97.7,2.271,4,437,6.082218910376446,21.2,396.9,12.26,Mid-low,0,0.06746210114354145,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3509,-71.11022346666667,42.39278346666666,18.1,18.1,0.55778,0.44326173080273074,0.0,21.89,0,0.624,6.335,98.2,2.1107,4,437,6.082218910376446,21.2,394.67,16.96,Mid-low,0,0.06250994393455718,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3501,-71.10922346666668,42.388483466666656,16.2,16.2,0.25915,0.23043689014167512,0.0,21.89,0,0.624,5.693,96.0,1.7883,4,437,6.082218910376446,21.2,392.11,17.19,Low,0,0.05948611891891961,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3502,-71.10192346666668,42.38578346666666,18.0,18.0,0.32543,0.28173693509215314,0.0,21.89,0,0.624,6.431,98.8,1.8125,4,437,6.082218910376446,21.2,396.9,15.39,Mid-low,0,0.051796766411645045,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3504,-71.09722346666668,42.38478346666666,19.2,19.2,0.34006,0.29271438907980246,0.0,21.89,0,0.624,6.458,98.9,2.1185,4,437,6.082218910376446,21.2,395.04,12.6,Mid-low,0,0.047245608163115065,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3503,-71.09622346666667,42.37978346666666,14.3,14.3,0.88125,0.6319364495150488,0.0,21.89,0,0.624,5.637,94.7,1.9799,4,437,6.082218910376446,21.2,396.9,18.34,Low,0,0.043930238910142076,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3506,-71.09102346666667,42.38228346666666,23.0,23.0,0.59005,0.46376546227858856,0.0,21.89,0,0.624,6.372,97.9,2.3274,4,437,6.082218910376446,21.2,385.76,11.12,Mid-high,0,0.04067123271677232,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3507,-71.08602346666667,42.38348346666666,18.4,18.4,0.32982,0.2850435947287374,0.0,21.89,0,0.624,5.822,95.4,2.4699,4,437,6.082218910376446,21.2,388.69,15.03,Mid-low,0,0.0373340973378977,Northern tracts,Western tracts,Northern tracts / Western tracts
Somerville,3508,-71.08852346666667,42.37878346666666,15.6,15.6,0.97617,0.6811606280137663,0.0,21.89,0,0.624,5.757,98.4,2.346,4,437,6.082218910376446,21.2,262.76,17.31,Low,0,0.03669533445415411,Northern tracts,Western tracts,Northern tracts / Western tracts
Stoneham,3371,-71.09413856666666,42.47558023333333,22.9,22.9,0.04203,0.0411707337036766,28.0,15.04,0,0.464,6.442,53.6,3.6659,4,270,5.602118820879701,18.2,395.01,8.16,Mid-high,0,0.12140042615840045,Northern tracts,Western tracts,Northern tracts / Western tracts
Stoneham,3372,-71.10313856666666,42.48858023333333,25.0,25.0,0.02875,0.02834447300914252,28.0,15.04,0,0.464,6.211,28.9,3.6659,4,270,5.602118820879701,18.2,396.33,6.21,Mid-high,1,0.1366076269397402,Northern tracts,Western tracts,Northern tracts / Western tracts
Stoneham,3373,-71.10263856666666,42.47658023333333,20.6,20.6,0.04294,0.042043647997679325,28.0,15.04,0,0.464,6.249,77.3,3.615,4,270,5.602118820879701,18.2,396.9,10.59,Mid-low,0,0.12519516592680532,Northern tracts,Western tracts,Northern tracts / Western tracts
Sudbury,3651,-71.4066725,42.3934278,34.9,34.9,0.0315,0.03101405352916946,95.0,1.47,0,0.403,6.975,15.3,7.6534,3,402,5.998936561946683,17.0,396.9,4.56,High,1,0.35126667230052977,Northern tracts,Western tracts,Northern tracts / Western tracts
Sudbury,3652,-71.4256725,42.3734278,32.9,32.9,0.01778,0.017623784753549428,95.0,1.47,0,0.403,7.135,13.9,7.6534,3,402,5.998936561946683,17.0,384.3,4.45,High,1,0.3689169528079346,Northern tracts,Western tracts,Northern tracts / Western tracts
Swampscott,2021,-70.92455619999998,42.4731937,21.6,21.6,0.02731,0.026943735447546184,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,5.493061443340548,17.8,396.9,9.14,Mid-high,0,0.17422449276188387,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Swampscott,2022,-70.91055619999999,42.4686937,34.7,34.7,0.02729,0.026924266937859983,0.0,7.07,0,0.469,7.185,61.1,4.9671,2,242,5.493061443340548,17.8,392.83,4.03,High,1,0.18237353694583802,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Topsfield,2141,-70.9495053,42.6375941,35.4,35.4,0.01311,0.013024807722689456,90.0,1.22,0,0.403,7.249,21.9,8.6966,5,226,5.424950017481403,17.9,395.93,4.81,High,1,0.29768035689796823,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Wakefield,3354,-71.0740891,42.5111895,22.2,22.2,0.07151,0.06906886859909778,0.0,4.49,0,0.449,6.121,56.8,3.7476,3,247,5.5134287461649825,18.5,395.15,8.44,Mid-high,0,0.15215223379582715,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
